Date,Mkt-RF,SMB,HML,RF
2013-07-17,0.03809827425991863,0.034921569581117716,0.004232302183601897,0.0
2013-07-18,0.058308664511176514,0.03430105100237428,0.016312081279635703,0.0
2013-07-19,0.04991688205891215,0.031100478774277504,0.016920590658707393,0.0
2013-07-22,0.03872329634693167,0.03700550512714936,0.019664629829983356,0.0
2013-07-23,0.036439703609884584,0.031236350717540714,0.020682259201070995,0.0
2013-07-24,0.043247361323571105,0.028143260283474924,0.023761859701526847,0.0
2013-07-25,0.05629058302190983,0.03420809255269361,0.020586610311757226,0.0
2013-07-26,0.04119625617277447,0.02676923314572136,0.01417870155656084,0.0
2013-07-29,0.04350048287389122,0.025946006660938197,0.016830682471824957,0.0
2013-07-30,0.03707830400371243,0.028820955438610966,0.010533888393393573,0.0
2013-07-31,0.02977348658463863,0.02636113247282834,0.01265770861519722,0.0
2013-08-01,0.0577292497941891,0.025233938737085307,0.012051024016925382,0.0
2013-08-02,0.08646305309459508,0.02297887508459424,0.0047932875897124284,0.0
2013-08-05,0.0842929481248665,0.025632781565556102,0.003988889881244824,0.0
2013-08-06,0.08988944041859881,0.021226966419969934,0.009648581630122442,0.0
2013-08-07,0.07499198174409735,0.01765195703562318,0.001435985291101504,0.0
2013-08-08,0.07019861678388276,0.02523872359019054,0.0034420669924058,0.0
2013-08-09,0.0589411936044552,0.018120422593234424,-0.002156493907422319,0.0
2013-08-12,0.06223478014019705,0.020860852401829333,-0.0031556362986235355,0.0
2013-08-13,0.05685557511714546,0.009820686421890889,-0.002457006888740762,0.0
2013-08-14,0.052623921162722444,0.01123443538288166,-6.410015863880378e-05,0.0
2013-08-15,0.036010737710149066,0.005582261674782833,0.0048458967440795035,0.0
2013-08-16,0.021973207192268404,0.0025757370734030387,0.0014454030156731855,0.0
2013-08-19,0.01028247618390165,0.0024752987106426605,-0.006462852365997858,0.0
2013-08-20,0.008176467448556997,0.01069230935581181,-0.008543039813686187,0.0
2013-08-21,0.0016272499406462496,0.006865455255022505,-0.00914012319832112,0.0
2013-08-22,-0.0022282043376489046,0.013012867202831256,-0.0018587892938996798,0.0
2013-08-23,-0.0017309593482826462,0.01088511463119105,-0.005345310488980829,0.0
2013-08-26,-0.006612714137896899,0.011186901410362665,-0.013375513803083612,0.0
2013-08-27,-0.019978905151605327,0.0036052741379666983,-0.017614184290291733,0.0
2013-08-28,-0.01997890515160536,0.004910352517859817,-0.01869275939487377,0.0
2013-08-29,-0.021928419961329628,0.01294883149010547,-0.032300427152868856,0.0
2013-08-30,-0.02740069576132616,0.002704730961368065,-0.03673985872272697,0.0
2013-09-03,-0.025071581482566625,0.002003538841814722,-0.038276005663864944,0.0
2013-09-04,-0.015502930003877861,0.0010025363055092993,-0.04287847343336974,0.0
2013-09-05,-0.00977049048377191,0.005318933122711152,-0.03635242672660842,0.0
2013-09-06,-0.013912059832475548,-0.0004765641560004908,-0.032677335620186446,0.0
2013-09-09,-0.003363028678913787,0.010486210497551047,-0.03199824037892088,0.0
2013-09-10,0.008340928527205605,0.013628143549248493,-0.02704607970676984,0.0
2013-09-11,0.009952340318699163,0.00917708184104827,-0.021765726772515117,0.0
2013-09-12,0.0058152590964925446,0.005448346867199743,-0.026650547871224388,0.0
2013-09-13,-0.005195144627344916,0.0075587332024531755,-0.028012011786680686,0.0
2013-09-16,-0.0023159688982225,0.005135746268900274,-0.02099123177550913,0.0
2013-09-17,0.003774166786477678,0.005035712854661746,-0.020795135878018088,0.0
2013-09-18,0.02176367561531291,0.0066490941535153536,-0.024421820559951454,0.0
2013-09-19,0.024739287845965935,0.012105186804753908,-0.030471010191442896,0.0
2013-09-20,0.013519886864274386,0.017469344294819205,-0.02892038405820245,0.0
2013-09-23,0.011893538635427966,0.020924593766055866,-0.031158118871012924,0.0
2013-09-24,0.010780233081818314,0.020417075077566127,-0.028730430484902387,0.0
2013-09-25,0.006442553438852494,0.02369223519817613,-0.02260837116729842,0.0
2013-09-26,0.01574835393296047,0.024305591839996372,-0.032451481598258836,0.0
2013-09-27,0.026882102255781925,0.02790397543072218,-0.0353460224391096,0.0
2013-09-30,0.02451411665803954,0.0328359417262716,-0.03650210430575609,0.0
2013-10-01,0.040183883787443996,0.03904475412017763,-0.030192042520353003,0.0
2013-10-02,0.0336652739517124,0.026373476630907236,-0.03174233998460263,0.0
2013-10-03,0.030649853677635286,0.02462829268384522,-0.025713217264812026,0.0
2013-10-04,0.02870966273144732,0.019123922627644594,-0.025323775161190314,0.0
2013-10-07,0.01507961838563313,0.018715333303147133,-0.023957178551501514,0.0
2013-10-08,0.004288480129803719,0.008580879131806511,-0.0115016481732901,0.0
2013-10-09,0.021665481821617084,0.011425386043137161,-0.0019796893357058878,0.0
2013-10-10,0.041324648121873545,0.012031635025780604,-0.0031763563748716376,0.0
2013-10-11,0.04516449384446772,0.011830855016847773,0.0012290514515150089,0.0
2013-10-14,0.054720403513898695,0.025648088015762783,0.002232186459481666,0.0
2013-10-15,0.042226701740242185,0.023187270849674806,0.0008314426628925742,0.0
2013-10-16,0.04780839785191264,0.019810752855870917,0.004340669320195796,0.0
2013-10-17,0.0531420866721987,0.01991258118865736,-0.00036045720684829696,0.0
2013-10-18,0.06072470969623867,0.02235963726668663,0.0007389264135002381,0.0
2013-10-21,0.04907761871035668,0.016457690520248147,0.003045700848007184,0.0
2013-10-22,0.04595536389276608,0.013713529171978333,0.0015441354275760773,0.0
2013-10-23,0.037715388449255136,0.0177781383506952,-0.002160096180862476,0.0
2013-10-24,0.0454191343105357,0.02451095955257395,-0.0014590142450263467,0.0
2013-10-25,0.04583609278468507,0.01858420554758206,-0.0001602615872160286,0.0
2013-10-28,0.04167314684863284,0.02267654867955298,-0.0035461730519605345,0.0
2013-10-29,0.04167314684863278,0.016467404709268163,-0.0028477474197751056,0.0
2013-10-30,0.02405434288116346,0.01025639482373618,0.006569745973427034,0.0
2013-10-31,0.021901029453657368,0.0077350401396398365,0.0083930583843682,0.0
2013-11-01,0.030436581979032484,-0.004294026289959134,0.00869497247370477,0.0
2013-11-04,0.03995945144584001,-0.0012214715233840692,0.012341590168930038,0.0
2013-11-05,0.03891813828728806,-0.006586441237672145,0.009608814430621572,0.0
2013-11-06,0.04412470408004778,-0.01492944653021712,0.007199725988949835,0.0
2013-11-07,0.02457725891304431,-0.020041589123074317,0.016025912145380093,0.0
2013-11-08,0.043503292006107204,-0.014846770581718292,0.02090381210366955,0.0
2013-11-11,0.049900005985845215,-0.019943066635215247,0.019474689678966914,0.0
2013-11-12,0.0385581724226682,-0.0199430666352152,0.013351718569783922,0.0
2013-11-13,0.04895415012459682,-0.015221322903255917,0.012946093945118769,0.0
2013-11-14,0.06281744649932666,-0.019069270845022534,0.014058221605902792,0.0
2013-11-15,0.05954691435306103,-0.018088143890476707,0.010107740071327627,0.0
2013-11-18,0.06436060553386745,-0.019958827262188426,0.014855721247780458,0.0
2013-11-19,0.07601300750017823,-0.018284721561169216,0.009519144878484601,0.0
2013-11-20,0.07299866390738143,-0.01138234415149493,0.0037000124591889945,0.0
2013-11-21,0.05977379531182933,-0.005262706106106858,0.003800422624501074,0.0
2013-11-22,0.05756396017117289,-0.013553006005609406,0.004603462962600599,0.0
2013-11-25,0.051772839321968106,-0.014242071863104678,0.006815581487790966,0.0
2013-11-26,0.0614143552258967,-0.0038698319137737097,0.0022862701644929253,0.0
2013-11-27,0.05021071154342936,0.0028263375717061516,0.0001850410865800659,0.0
2013-11-29,0.04270175710141084,0.004027806825985176,-0.0007156658745744775,0.0
2013-12-02,0.03203870299284783,-0.008388613643389619,-0.0006158671794656132,0.0
2013-12-03,0.028735518506373372,-0.007892261963363295,-0.0016151513838657777,0.0
2013-12-04,0.022900899147680724,-0.007494384386448569,0.0007797747897260379,0.0
2013-12-05,0.02454593024491289,-0.0022425076265127947,-0.002433323714665632,0.0
2013-12-06,0.0306674952533469,-0.009395603260376185,0.002369404516196487,0.0
2013-12-09,0.029023851286033728,-0.010389387767538703,0.0016683068111991253,0.0
2013-12-10,0.024603027466941166,-0.015735423487882136,0.0033701218437587393,0.0
2013-12-11,0.007176419380920992,-0.017608147997568803,0.004574888850175048,0.0
2013-12-12,0.011027179410750527,-0.006221828406732234,0.0021751877122827613,0.0
2013-12-13,0.015490875567089222,-0.0029397347655615693,0.0067053618405652285,0.0
2013-12-16,0.020254156121146356,0.009707964159188209,0.0030895389306321093,0.0
2013-12-17,0.012841141948075528,0.004397403268006503,0.00288880057983558,0.0
2013-12-18,0.03091127558210955,-0.000323736641344038,0.0059050074988725365,0.0
2013-12-19,0.02710717493420509,0.0022969109536674537,0.004902510979539169,0.0
2013-12-20,0.04951716505099544,0.018586246785779574,0.0004875623541671245,0.0
2013-12-23,0.04093067666270249,0.018484905004186886,-0.004193197692681856,0.0
2013-12-24,0.0432179793880899,0.019503389909190965,-0.0019995710129221797,0.0
2013-12-26,0.04980276374851956,0.012192938353224252,0.0019200681341569029,0.0
2013-12-27,0.03991859501154151,0.010372993004072451,0.005430650012692831,0.0
2013-12-30,0.03546609082101122,0.016572223800013757,-0.000684132604532825,0.0
2013-12-31,0.03556919408605366,0.013931248798135353,0.0030237180867659606,0.0
2014-01-02,0.031614256460398435,0.01576475919379202,0.000228111466576023,0.0
2014-01-03,0.03471747792774148,0.022591546119861198,-0.0019666839106696,0.0
2014-01-06,0.034613663592642875,0.014126046585854772,0.000527401745291235,0.0
2014-01-07,0.03164210805692064,0.0101009382445734,-0.002875412264845901,0.0
2014-01-08,0.0269201640797448,0.010505180741119372,-0.004768434563703571,0.0
2014-01-09,0.028256630406007316,0.011110636211904928,-0.010433889395409287,0.0
2014-01-10,0.029180398590640245,0.008202840847947788,-0.014408848666767338,0.0
2014-01-13,0.012557544695158405,0.003982737268556203,-0.013028468902995518,0.0
2014-01-14,0.024406837826718212,0.002681204003250099,-0.01460999564286058,0.0
2014-01-15,0.03303861376988656,0.014628733244124894,-0.014019588210651449,0.0
2014-01-16,0.035837333674741664,0.018486637172809902,-0.020039486631144927,0.0
2014-01-17,0.03252033230602437,0.021038467793106506,-0.022677729114040306,0.0
2014-01-21,0.039255286806765974,0.018807576315159513,-0.016283572334212685,0.0
2014-01-22,0.03030505814390838,0.02473384644115274,-0.015890792766368563,0.0
2014-01-23,0.019710926069552374,0.030702370551776086,-0.021302852200210037,0.0
2014-01-24,0.0007819153006512621,0.032879472722525185,-0.021888722986082448,0.0
2014-01-27,0.006047589650103277,0.027594346495089742,-0.018760643747181085,0.0
2014-01-28,0.015727911250425004,0.025444353342116137,-0.02032702404250642,0.0
2014-01-29,0.0038557668332123204,0.018795586961344382,-0.018269710792995757,0.0
2014-01-30,0.00934022766323392,0.015858409108488278,-0.020727231292662955,0.0
2014-01-31,0.005292342250507806,0.012716787931077705,-0.023275379009475444,0.0
2014-02-03,-0.034701562847395284,0.008849903089700928,-0.021127658703449258,0.0
2014-02-04,-0.026295059941261342,0.014226918864414932,-0.023764286119152152,0.0
2014-02-05,-0.035191758172009466,-0.004896214551488538,-0.018966818464938664,0.0
2014-02-06,-0.029534464764351797,-0.014599714150886891,-0.016219650839878055,0.0
2014-02-07,-0.019959411147815093,-0.017257636999830447,-0.023296500189416227,0.0
2014-02-10,-0.02269150358985609,-0.012821544479516596,-0.02486408530296521,0.0
2014-02-11,-0.011544613285628459,-0.01400698843691143,-0.024766805183781482,0.0
2014-02-12,-0.010457312360242572,-0.011739884641455017,-0.022321140636644834,0.0
2014-02-13,-0.007698730594619797,-0.003027513357989678,-0.02388402022000113,0.0
2014-02-14,0.005315713011382918,-0.003927308021024007,-0.022130168389691732,0.0
2014-02-18,0.007727747112379851,0.00202769013747926,-0.024867109141899733,0.0
2014-02-19,0.003683084270267122,0.004950228909880673,-0.031964995375087485,0.0
2014-02-20,0.0038824650974960038,0.006652176896677645,-0.030507550321451627,0.0
2014-02-21,0.0025779397030271127,0.010276487164532565,-0.0296340462622758,0.0
2014-02-24,0.008892917727551236,0.010074835171086555,-0.022129207126296964,0.0
2014-02-25,0.005170065632615728,0.006056635926248716,-0.019861509179524013,0.0
2014-02-26,0.019838133067870793,0.013809474293574627,-0.021819827842501815,0.0
2014-02-27,0.013687848726087266,0.013607016086027225,-0.018679917569752333,0.0
2014-02-28,0.009856142941586005,0.0040990768073039625,-0.01241200486760315,0.0
2014-03-03,0.0034895926558540864,0.0017970155267447632,-0.004057786177661367,0.0
2014-03-04,0.02424241426885529,0.012513028788902173,-0.005451826468954364,0.0
2014-03-05,0.021280995523711075,0.00505548284181563,-0.0025676367657144214,0.0
2014-03-06,0.021382970660558158,-0.0010576275832865837,0.0029061987938433175,0.0
2014-03-07,0.03065515820942354,-0.003750463451422772,0.013594722529229199,0.0
2014-03-10,0.05278352782643399,-0.0010506002087437409,0.0127852229005745,0.0
2014-03-11,0.05310142924399606,0.0020723759301761744,0.007034201013213164,0.0
2014-03-12,0.046828612232714395,0.003473036200046395,0.004619009564795406,0.0
2014-03-13,0.045347201076214,0.006394795040387936,0.004719260937868445,0.0
2014-03-14,0.031095283100663937,0.010408333604856077,0.00764406103495725,0.0
2014-03-17,0.04728723640886846,0.007374985260200353,0.011283955295167762,0.0
2014-03-18,0.08283764921282033,0.023734413606669322,0.004627453744406806,0.0
2014-03-19,0.0682235854743124,0.022198351167527514,0.01115949180516366,0.0
2014-03-20,0.07625373170169285,0.02343251760419211,0.01923262148025473,0.0
2014-03-21,0.05945222102005394,0.025489254978798594,0.02522990129149782,0.0
2014-03-24,0.03885495589215991,0.01819588253529519,0.041015367216585705,0.0
2014-03-25,0.04030702951261608,0.013213697769544248,0.04750014092978073,0.0
2014-03-26,0.019931048521074204,0.0033668158254859205,0.047395652137667964,0.0
2014-03-27,0.016874617449689395,-0.0001358610699750416,0.04446118363057827,0.0
2014-03-28,0.013744840529421182,-0.011455077737107251,0.05094137910592074,0.0
2014-03-31,0.01929711758868416,0.0021382831331142878,0.04549608698620082,0.0
2014-04-01,0.025396432144914483,-4.545718274623341e-05,0.04413367227781857,0.0
2014-04-02,0.036036753776077526,0.0031633821042726146,0.05021641163018041,0.0
2014-04-03,0.025645521191034557,-0.011203154645903012,0.060952237846484084,0.0
2014-04-04,0.011478863006231917,-0.025687772111478716,0.06848650558874247,0.0
2014-04-07,-0.00771561914321564,-0.030356067872972924,0.06422661719807671,0.0
2014-04-08,-0.0017559531921239,-0.029097418734915014,0.06829467991345015,0.0
2014-04-09,0.00911186553560864,-0.032568716075816864,0.06016751317937374,0.0
2014-04-10,-0.01879077009388209,-0.040491353175765264,0.06822398063279171,0.0
2014-04-11,-0.03074359346368215,-0.037205033643980825,0.06176209419699248,0.0
2014-04-14,-0.017078347047258892,-0.04297660902427459,0.06239826082023812,0.0
2014-04-15,-0.02751953309219795,-0.05689178592570195,0.06580201976559721,0.0
2014-04-16,-0.016628840932046394,-0.05396023527531561,0.05889433891159748,0.0
2014-04-17,-0.015941580737010984,-0.047696328325894516,0.05322000187664386,0.0
2014-04-21,-0.01279385288650964,-0.04455026554030586,0.04337094893430347,0.0
2014-04-22,-0.006173613485388145,-0.03661209457332326,0.038888488068665135,0.0
2014-04-23,-0.0030735311768800714,-0.03767746774711369,0.05033801553961529,0.0
2014-04-24,-0.0035713472503962223,-0.04429763272472566,0.05023280287653411,0.0
2014-04-25,-0.0019575342689209184,-0.05252572398367792,0.05348137770083798,0.0
2014-04-28,0.0007414988415299124,-0.06503953517634618,0.048209225875691104,0.0
2014-04-29,-0.0026306727105623088,-0.0637257294443848,0.04684682636195546,0.0
2014-04-30,-0.007280182567991665,-0.0684651823275944,0.05063023021187319,0.0
2014-05-01,-0.0009889293240307813,-0.06837186086719849,0.04248580982263385,0.0
2014-05-02,-0.0068526035351214746,-0.06191197325789652,0.03639604123060069,0.0
2014-05-05,-0.0018684250925594752,-0.061911973257896505,0.02201021476101083,0.0
2014-05-06,-0.005786212071362942,-0.058788798834723606,0.014109640256416435,0.0
2014-05-07,-0.0042993519697747465,-0.06341693218716704,0.023729252420605928,0.0
2014-05-08,0.0020298923875962304,-0.061995569781542456,0.02515904187929397,0.0
2014-05-09,0.006447216830543199,-0.05448477462415299,0.02495331058451572,0.0
2014-05-12,0.014365684127586523,-0.03701040726083892,0.016798535363554853,0.0
2014-05-13,0.004118551337548471,-0.05665158113254868,0.020566719038279686,0.0
2014-05-14,-0.010514682235031936,-0.07388168923971683,0.019542362198935886,0.0
2014-05-15,-0.022255509118473016,-0.0711970200062053,0.015266270805650833,0.0
